timestamp, temperature.gpu, temperature.memory, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], clocks_event_reasons.active
2026/05/02 14:40:09.570, 82, N/A, 79.23 W, 72 %, 25 %, 1070 MiB, 0x0000000000000000
2026/05/02 14:40:10.078, 82, N/A, 80.18 W, 69 %, 26 %, 1068 MiB, 0x0000000000000004
2026/05/02 14:40:10.588, 81, N/A, 78.96 W, 68 %, 24 %, 1070 MiB, 0x0000000000000000
2026/05/02 14:40:11.098, 82, N/A, 79.56 W, 71 %, 24 %, 1069 MiB, 0x0000000000000000
2026/05/02 14:40:11.608, 82, N/A, 82.83 W, 71 %, 23 %, 1131 MiB, 0x0000000000000004
2026/05/02 14:40:12.118, 77, N/A, 65.28 W, 56 %, 16 %, 1171 MiB, 0x0000000000000000
2026/05/02 14:40:12.628, 82, N/A, 85.18 W, 83 %, 22 %, 1134 MiB, 0x0000000000000004
2026/05/02 14:40:13.144, 83, N/A, 83.47 W, 84 %, 20 %, 1121 MiB, 0x0000000000000004
2026/05/02 14:40:13.644, 83, N/A, 83.11 W, 83 %, 21 %, 1121 MiB, 0x0000000000000004
2026/05/02 14:40:14.156, 83, N/A, 85.61 W, 84 %, 21 %, 1095 MiB, 0x0000000000000004
