timestamp, temperature.gpu, temperature.memory, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], clocks_event_reasons.active
2026/05/02 15:13:56.943, 80, N/A, 86.32 W, 97 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:13:57.453, 80, N/A, 86.44 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:13:57.954, 80, N/A, 86.15 W, 97 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:13:58.463, 81, N/A, 86.93 W, 97 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:13:58.974, 80, N/A, 86.78 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:13:59.484, 81, N/A, 86.75 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:13:59.994, 81, N/A, 86.61 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:00.504, 81, N/A, 86.89 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:01.014, 81, N/A, 87.02 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:01.524, 81, N/A, 86.96 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:02.024, 81, N/A, 86.90 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:02.534, 81, N/A, 87.00 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:03.034, 81, N/A, 87.43 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:03.544, 81, N/A, 87.26 W, 97 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:04.054, 81, N/A, 86.84 W, 97 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:04.563, 81, N/A, 87.47 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:05.064, 81, N/A, 86.87 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:05.574, 81, N/A, 87.43 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:06.074, 81, N/A, 87.35 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:06.584, 82, N/A, 87.38 W, 97 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:07.094, 81, N/A, 88.88 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:07.604, 82, N/A, 86.84 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:08.115, 82, N/A, 87.21 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:08.624, 82, N/A, 87.20 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:09.134, 82, N/A, 87.17 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:09.644, 81, N/A, 87.19 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:10.145, 82, N/A, 87.15 W, 97 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:10.654, 82, N/A, 87.04 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:11.155, 82, N/A, 87.26 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:11.665, 82, N/A, 86.32 W, 89 %, 29 %, 2064 MiB, 0x0000000000000004
2026/05/02 15:14:12.175, 82, N/A, 91.77 W, 98 %, 36 %, 2064 MiB, 0x0000000000000004
2026/05/02 15:14:12.685, 82, N/A, 89.84 W, 97 %, 36 %, 2064 MiB, 0x0000000000000004
2026/05/02 15:14:13.195, 83, N/A, 93.11 W, 98 %, 37 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:13.705, 83, N/A, 93.03 W, 98 %, 37 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:14.215, 83, N/A, 92.98 W, 98 %, 37 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:14.725, 83, N/A, 93.08 W, 97 %, 37 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:15.235, 83, N/A, 93.21 W, 97 %, 37 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:15.745, 83, N/A, 93.37 W, 97 %, 37 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:16.255, 83, N/A, 93.58 W, 97 %, 38 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:16.755, 83, N/A, 93.78 W, 97 %, 38 %, 2064 MiB, 0x0000000000000004
2026/05/02 15:14:17.265, 83, N/A, 94.04 W, 98 %, 38 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:17.773, 83, N/A, 94.32 W, 97 %, 38 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:18.275, 83, N/A, 94.54 W, 98 %, 38 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:18.785, 83, N/A, 94.55 W, 97 %, 38 %, 2064 MiB, 0x0000000000000000
2026/05/02 15:14:19.295, 84, N/A, 94.66 W, 97 %, 37 %, 2064 MiB, 0x0000000000000004
2026/05/02 15:14:19.795, 82, N/A, 92.30 W, 97 %, 36 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:20.305, 82, N/A, 90.19 W, 97 %, 36 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:20.814, 83, N/A, 89.68 W, 97 %, 35 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:21.315, 83, N/A, 89.84 W, 98 %, 36 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:21.825, 83, N/A, 90.03 W, 98 %, 36 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:22.335, 83, N/A, 90.23 W, 98 %, 36 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:22.844, 83, N/A, 90.64 W, 98 %, 35 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:23.352, 83, N/A, 83.21 W, 98 %, 35 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:23.855, 83, N/A, 90.64 W, 97 %, 36 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:24.356, 82, N/A, 90.70 W, 97 %, 35 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:24.865, 83, N/A, 90.63 W, 98 %, 36 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:25.375, 83, N/A, 91.20 W, 97 %, 35 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:25.876, 83, N/A, 91.20 W, 97 %, 35 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:26.386, 83, N/A, 91.02 W, 98 %, 35 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:26.896, 83, N/A, 91.10 W, 98 %, 34 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:27.406, 83, N/A, 90.98 W, 97 %, 34 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:27.916, 82, N/A, 90.01 W, 97 %, 30 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:28.426, 82, N/A, 88.07 W, 98 %, 30 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:28.936, 82, N/A, 87.15 W, 98 %, 31 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:29.444, 82, N/A, 87.29 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:29.946, 82, N/A, 87.92 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:30.456, 82, N/A, 88.23 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:30.966, 82, N/A, 87.07 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:31.466, 82, N/A, 88.12 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:31.976, 83, N/A, 88.26 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:32.486, 83, N/A, 88.51 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:32.996, 83, N/A, 88.04 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:33.506, 83, N/A, 88.61 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:34.006, 82, N/A, 89.45 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:34.515, 83, N/A, 88.97 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:35.016, 83, N/A, 89.15 W, 98 %, 32 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:35.516, 83, N/A, 89.06 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:36.026, 83, N/A, 89.24 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:36.527, 83, N/A, 90.02 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:37.036, 83, N/A, 90.39 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:37.546, 83, N/A, 89.48 W, 98 %, 33 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:38.056, 82, N/A, 89.26 W, 98 %, 34 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:38.557, 83, N/A, 88.07 W, 98 %, 34 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:39.061, 83, N/A, 89.91 W, 98 %, 34 %, 2066 MiB, 0x0000000000000000
2026/05/02 15:14:39.567, 83, N/A, 89.42 W, 98 %, 33 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:40.076, 83, N/A, 89.36 W, 98 %, 34 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:40.577, 83, N/A, 89.62 W, 98 %, 34 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:41.086, 82, N/A, 89.58 W, 98 %, 34 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:41.587, 83, N/A, 89.31 W, 98 %, 33 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:42.097, 82, N/A, 89.28 W, 98 %, 33 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:42.607, 83, N/A, 89.67 W, 98 %, 33 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:43.117, 83, N/A, 89.59 W, 98 %, 33 %, 2048 MiB, 0x0000000000000000
2026/05/02 15:14:43.627, 83, N/A, 92.29 W, 97 %, 37 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:44.137, 83, N/A, 92.61 W, 98 %, 37 %, 2046 MiB, 0x0000000000000004
2026/05/02 15:14:44.647, 83, N/A, 93.11 W, 97 %, 37 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:45.157, 83, N/A, 93.42 W, 97 %, 37 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:45.667, 83, N/A, 93.61 W, 97 %, 38 %, 2046 MiB, 0x0000000000000004
2026/05/02 15:14:46.177, 84, N/A, 93.82 W, 97 %, 38 %, 2046 MiB, 0x0000000000000004
2026/05/02 15:14:46.687, 84, N/A, 93.94 W, 97 %, 38 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:47.187, 84, N/A, 94.24 W, 98 %, 37 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:47.687, 84, N/A, 94.15 W, 98 %, 38 %, 2046 MiB, 0x0000000000000004
2026/05/02 15:14:48.197, 84, N/A, 94.23 W, 98 %, 38 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:48.707, 84, N/A, 94.14 W, 97 %, 38 %, 2046 MiB, 0x0000000000000004
2026/05/02 15:14:49.207, 84, N/A, 94.03 W, 97 %, 38 %, 2046 MiB, 0x0000000000000004
2026/05/02 15:14:49.717, 84, N/A, 93.87 W, 97 %, 38 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:50.227, 83, N/A, 93.90 W, 98 %, 38 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:50.737, 84, N/A, 93.86 W, 97 %, 37 %, 2046 MiB, 0x0000000000000000
2026/05/02 15:14:51.237, 83, N/A, 93.62 W, 97 %, 36 %, 2052 MiB, 0x0000000000000004
2026/05/02 15:14:51.748, 83, N/A, 91.53 W, 97 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:52.257, 83, N/A, 90.80 W, 97 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:52.767, 83, N/A, 92.09 W, 97 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:53.278, 83, N/A, 92.54 W, 98 %, 35 %, 2052 MiB, 0x0000000000000004
2026/05/02 15:14:53.788, 83, N/A, 92.84 W, 98 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:54.298, 83, N/A, 92.86 W, 97 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:54.808, 83, N/A, 92.87 W, 97 %, 35 %, 2052 MiB, 0x0000000000000004
2026/05/02 15:14:55.318, 83, N/A, 92.78 W, 97 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:55.828, 84, N/A, 92.78 W, 97 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:56.338, 83, N/A, 92.70 W, 98 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:56.848, 83, N/A, 92.79 W, 98 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:57.358, 83, N/A, 92.79 W, 98 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:57.868, 83, N/A, 92.83 W, 97 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:58.378, 83, N/A, 92.78 W, 98 %, 35 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:58.888, 84, N/A, 92.72 W, 97 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:59.398, 84, N/A, 92.42 W, 97 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:14:59.908, 83, N/A, 90.82 W, 98 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:00.418, 83, N/A, 89.14 W, 98 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:00.928, 83, N/A, 88.75 W, 98 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:01.438, 83, N/A, 88.87 W, 97 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:01.948, 83, N/A, 89.06 W, 98 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:02.458, 83, N/A, 104.00 W, 98 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:02.968, 83, N/A, 88.63 W, 97 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:03.470, 83, N/A, 89.02 W, 97 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:03.978, 83, N/A, 88.91 W, 98 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:04.488, 83, N/A, 88.81 W, 97 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:04.998, 83, N/A, 88.25 W, 98 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:05.508, 83, N/A, 88.93 W, 98 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:06.009, 83, N/A, 88.77 W, 97 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:06.519, 83, N/A, 89.11 W, 98 %, 31 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:07.028, 83, N/A, 88.84 W, 97 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:07.529, 83, N/A, 88.08 W, 98 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:08.038, 83, N/A, 89.49 W, 98 %, 33 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:08.548, 83, N/A, 90.13 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:09.059, 83, N/A, 90.62 W, 97 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:09.569, 83, N/A, 90.62 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:10.078, 83, N/A, 90.70 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:10.581, 84, N/A, 90.89 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:11.089, 83, N/A, 90.78 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:11.599, 83, N/A, 90.84 W, 97 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:12.109, 83, N/A, 90.76 W, 97 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:12.619, 83, N/A, 90.74 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:13.129, 83, N/A, 90.79 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:13.635, 83, N/A, 90.82 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:14.139, 84, N/A, 90.85 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:14.639, 83, N/A, 90.21 W, 97 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:15.149, 83, N/A, 90.53 W, 98 %, 34 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:15.659, 82, N/A, 86.69 W, 97 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:16.169, 83, N/A, 86.30 W, 98 %, 30 %, 2054 MiB, 0x0000000000000000
2026/05/02 15:15:16.679, 82, N/A, 86.43 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:17.189, 83, N/A, 86.20 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:17.696, 83, N/A, 86.16 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:18.199, 82, N/A, 86.13 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:18.705, 82, N/A, 86.41 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:19.209, 83, N/A, 87.63 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:19.714, 83, N/A, 86.21 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:20.219, 83, N/A, 86.04 W, 97 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:20.724, 83, N/A, 86.18 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:21.230, 83, N/A, 86.72 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:21.737, 83, N/A, 86.55 W, 98 %, 29 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:22.240, 83, N/A, 85.63 W, 98 %, 30 %, 2054 MiB, 0x0000000000000000
2026/05/02 15:15:22.750, 83, N/A, 86.55 W, 97 %, 29 %, 2054 MiB, 0x0000000000000000
2026/05/02 15:15:23.260, 83, N/A, 86.21 W, 97 %, 29 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:23.770, 83, N/A, 89.72 W, 98 %, 35 %, 2057 MiB, 0x0000000000000004
2026/05/02 15:15:24.280, 84, N/A, 88.51 W, 98 %, 35 %, 2057 MiB, 0x0000000000000004
2026/05/02 15:15:24.790, 84, N/A, 90.24 W, 97 %, 35 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:25.299, 84, N/A, 90.47 W, 98 %, 35 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:25.800, 84, N/A, 89.90 W, 98 %, 35 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:26.310, 83, N/A, 89.91 W, 98 %, 34 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:26.810, 83, N/A, 89.76 W, 98 %, 34 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:27.320, 83, N/A, 89.56 W, 98 %, 33 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:27.825, 83, N/A, 89.24 W, 98 %, 31 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:28.330, 83, N/A, 87.36 W, 98 %, 32 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:28.830, 83, N/A, 88.90 W, 98 %, 31 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:29.340, 83, N/A, 88.95 W, 98 %, 30 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:29.850, 83, N/A, 89.07 W, 98 %, 30 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:30.360, 83, N/A, 89.30 W, 98 %, 30 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:30.870, 83, N/A, 94.75 W, 98 %, 30 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:31.380, 83, N/A, 89.28 W, 98 %, 29 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:31.880, 83, N/A, 89.39 W, 98 %, 31 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:32.390, 83, N/A, 89.36 W, 98 %, 30 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:32.900, 83, N/A, 89.33 W, 98 %, 30 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:33.401, 83, N/A, 89.31 W, 98 %, 29 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:33.910, 84, N/A, 89.27 W, 98 %, 29 %, 2057 MiB, 0x0000000000000000
2026/05/02 15:15:34.420, 83, N/A, 89.37 W, 98 %, 29 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:34.920, 84, N/A, 91.08 W, 98 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:35.421, 84, N/A, 90.86 W, 97 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:35.931, 84, N/A, 91.32 W, 97 %, 30 %, 2055 MiB, 0x0000000000000000
2026/05/02 15:15:36.440, 84, N/A, 91.03 W, 98 %, 30 %, 2052 MiB, 0x0000000000000000
2026/05/02 15:15:36.950, 84, N/A, 91.54 W, 97 %, 31 %, 2050 MiB, 0x0000000000000000
2026/05/02 15:15:37.452, 84, N/A, 91.51 W, 97 %, 31 %, 2050 MiB, 0x0000000000000000
2026/05/02 15:15:37.960, 84, N/A, 91.29 W, 97 %, 30 %, 2050 MiB, 0x0000000000000000
2026/05/02 15:15:38.471, 84, N/A, 91.28 W, 97 %, 30 %, 2050 MiB, 0x0000000000000000
2026/05/02 15:15:38.981, 84, N/A, 91.25 W, 97 %, 30 %, 2050 MiB, 0x0000000000000000
2026/05/02 15:15:39.482, 84, N/A, 91.31 W, 97 %, 30 %, 661 MiB, 0x0000000000000000
2026/05/02 15:15:40.001, 72, N/A, 26.44 W, 3 %, 0 %, 666 MiB, 0x0000000000000000
2026/05/02 15:15:40.503, 71, N/A, 26.95 W, 5 %, 1 %, 666 MiB, 0x0000000000000000
2026/05/02 15:15:41.012, 71, N/A, 26.14 W, 0 %, 0 %, 666 MiB, 0x0000000000000000
2026/05/02 15:15:41.522, 70, N/A, 26.04 W, 0 %, 0 %, 666 MiB, 0x0000000000000000
2026/05/02 15:15:42.032, 68, N/A, 21.07 W, 0 %, 0 %, 666 MiB, 0x0000000000000001
2026/05/02 15:15:42.532, 67, N/A, 14.80 W, 1 %, 0 %, 666 MiB, 0x0000000000000001
2026/05/02 15:15:43.038, 67, N/A, 12.09 W, 0 %, 0 %, 621 MiB, 0x0000000000000001
2026/05/02 15:15:43.539, 67, N/A, 12.00 W, 9 %, 0 %, 597 MiB, 0x0000000000000001
2026/05/02 15:15:44.041, 66, N/A, 11.86 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:44.556, 66, N/A, 8.54 W, 1 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:45.063, 66, N/A, 7.68 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:45.572, 66, N/A, 7.30 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:46.082, 65, N/A, 8.03 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:46.584, 65, N/A, 6.30 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:47.089, 65, N/A, 6.30 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:47.592, 65, N/A, 2.43 W, 0 %, 10 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:48.100, 64, N/A, 2.28 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:48.607, 64, N/A, 2.28 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:49.113, 63, N/A, 2.35 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:49.621, 63, N/A, 2.35 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:50.124, 63, N/A, 2.36 W, 0 %, 0 %, 498 MiB, 0x0000000000000001
2026/05/02 15:15:50.626, 63, N/A, 2.39 W, 0 %, 0 %, 468 MiB, 0x0000000000000001
2026/05/02 15:15:51.135, 63, N/A, 4.66 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:51.638, 63, N/A, 4.26 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:52.144, 63, N/A, 4.16 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:52.655, 62, N/A, 4.16 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:53.155, 62, N/A, 2.27 W, 0 %, 1 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:53.663, 62, N/A, 2.27 W, 0 %, 1 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:54.164, 62, N/A, 2.31 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:54.667, 61, N/A, 2.31 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:55.175, 61, N/A, 2.26 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:55.683, 61, N/A, 2.26 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:56.183, 61, N/A, 2.43 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:56.684, 61, N/A, 2.97 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:57.196, 60, N/A, 4.04 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:57.705, 60, N/A, 4.04 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:58.206, 60, N/A, 2.25 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:58.710, 60, N/A, 2.25 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:59.224, 60, N/A, 2.24 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:15:59.728, 60, N/A, 2.24 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:16:00.234, 59, N/A, 2.23 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
2026/05/02 15:16:00.737, 59, N/A, 2.23 W, 0 %, 0 %, 461 MiB, 0x0000000000000001
