timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 13:28:42.819, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.23 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:43.334, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.23 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:43.841, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.24 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:44.344, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.24 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:44.845, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.24 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:45.348, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 147 MiB, 2.24 W, 41, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 13:28:45.849, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 196 MiB, 3.78 W, 42, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:28:46.359, NVIDIA GeForce RTX 4060 Laptop GPU, 33 %, 4 %, 1633 MiB, 22.98 W, 43, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 13:28:46.861, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 15 %, 1639 MiB, 62.31 W, 54, 2505 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 13:28:47.363, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.56 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:47.871, NVIDIA GeForce RTX 4060 Laptop GPU, 24 %, 4 %, 1639 MiB, 30.60 W, 45, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:48.383, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 49.73 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:48.883, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 66.84 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:49.392, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.36 W, 56, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:49.897, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.37 W, 56, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:50.397, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.41 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:50.908, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.43 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:51.418, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.54 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:51.921, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.40 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:52.422, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.50 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:52.930, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.47 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:53.440, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.73 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:53.949, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.71 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:54.450, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.74 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:54.961, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.70 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:55.462, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.80 W, 59, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 13:28:55.963, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1639 MiB, 71.71 W, 58, 2505 MHz, 8001 MHz, 0x0000000000000000
