timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu,y, clocks.current.memory [MHz],,
27:50.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,27.78,59,2490, 8001 MHz,,
27:51.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,30.25,59,2490, 8001 MHz,,
27:52.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.03,59,2490, 8001 MHz,,
27:53.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,27.93,59,2490, 8001 MHz,,
27:54.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.44,59,2490, 8001 MHz,,
27:55.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.75,58,2490, 8001 MHz,,
27:56.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.43,59,2490, 8001 MHz,,
27:57.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.7,58,2490, 8001 MHz,,
27:58.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.42,59,2490, 8001 MHz,,
27:59.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,27.73,59,2490, 8001 MHz,,
28:00.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,35.71,59,2490, 8001 MHz,,
28:01.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.01,59,2490, 8001 MHz,,
28:02.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.03,59,2490, 8001 MHz,,
28:03.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.49,59,2490, 8001 MHz,,
28:04.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.77,59,2490, 8001 MHz,,
28:05.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.5,59,2490, 8001 MHz,,
28:06.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.79,59,2490, 8001 MHz,,
28:07.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.52,59,2490, 8001 MHz,,
28:08.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.8,59,2490, 8001 MHz,,
28:09.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
28:10.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.82,59,2490, 8001 MHz,,
28:11.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.55,59,2490, 8001 MHz,,
28:12.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.82,59,2490, 8001 MHz,,
28:13.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.52,59,2490, 8001 MHz,,
28:14.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.52,59,2490, 8001 MHz,,
28:15.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.82,59,2490, 8001 MHz,,
28:16.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.56,59,2490, 8001 MHz,,
28:17.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.81,59,2490, 8001 MHz,,
28:18.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
28:19.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.83,59,2490, 8001 MHz,,
28:20.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
28:21.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.79,59,2490, 8001 MHz,,
28:22.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.5,59,2490, 8001 MHz,,
28:23.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.47,59,2490, 8001 MHz,,
28:24.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.72,59,2490, 8001 MHz,,
28:25.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.41,59,2490, 8001 MHz,,
28:26.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.7,59,2490, 8001 MHz,,
28:27.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.68,59,2490, 8001 MHz,,
28:28.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.37,59,2490, 8001 MHz,,
28:29.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,27.93,59,2490, 8001 MHz,,
28:30.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,27.92,59,2490, 8001 MHz,,
28:31.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,27.88,61,2490, 8001 MHz,,
28:32.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.35,59,2490, 8001 MHz,,
28:33.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.6,59,2490, 8001 MHz,,
28:34.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.57,59,2490, 8001 MHz,,
28:35.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.57,59,2490, 8001 MHz,,
28:36.2, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.28,60,2490, 8001 MHz,,
28:37.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.3,59,2490, 8001 MHz,,
28:38.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.58,59,2490, 8001 MHz,,
28:39.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.56,59,2490, 8001 MHz,,
28:40.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.58,59,2490, 8001 MHz,,
28:41.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.35,59,2490, 8001 MHz,,
28:42.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.35,59,2490, 8001 MHz,,
28:43.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.67,59,2490, 8001 MHz,,
28:44.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.68,59,2490, 8001 MHz,,
28:45.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.41,59,2490, 8001 MHz,,
28:46.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.67,59,2490, 8001 MHz,,
28:47.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.69,59,2490, 8001 MHz,,
28:48.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.44,59,2490, 8001 MHz,,
28:49.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.73,59,2490, 8001 MHz,,
28:50.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.72,59,2490, 8001 MHz,,
28:51.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.48,59,2490, 8001 MHz,,
28:52.3, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.78,59,2490, 8001 MHz,,
28:53.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.5,60,2490, 8001 MHz,,
28:54.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
28:55.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.78,59,2490, 8001 MHz,,
28:56.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.52,59,2490, 8001 MHz,,
28:57.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.81,59,2490, 8001 MHz,,
28:58.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.55,59,2490, 8001 MHz,,
28:59.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.12,59,2490, 8001 MHz,,
29:00.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.04,62,2490, 8001 MHz,,
29:01.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.09,59,2490, 8001 MHz,,
29:02.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.88,59,2490, 8001 MHz,,
29:03.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.51,59,2490, 8001 MHz,,
29:04.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.81,59,2490, 8001 MHz,,
29:05.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.25,60,2490, 8001 MHz,,
29:06.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.51,59,2490, 8001 MHz,,
29:07.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.79,59,2490, 8001 MHz,,
29:08.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.5,59,2490, 8001 MHz,,
29:09.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.82,59,2490, 8001 MHz,,
29:10.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.78,59,2490, 8001 MHz,,
29:11.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.53,59,2490, 8001 MHz,,
29:12.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.8,59,2490, 8001 MHz,,
29:13.4, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.19,61,2490, 8001 MHz,,
29:14.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.5,59,2490, 8001 MHz,,
29:15.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.77,59,2490, 8001 MHz,,
29:16.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.49,60,2490, 8001 MHz,,
29:17.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.48,59,2490, 8001 MHz,,
29:18.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.76,59,2490, 8001 MHz,,
29:19.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.49,59,2490, 8001 MHz,,
29:20.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.76,59,2490, 8001 MHz,,
29:21.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.75,59,2490, 8001 MHz,,
29:22.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.48,59,2490, 8001 MHz,,
29:23.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.77,59,2490, 8001 MHz,,
29:24.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.47,60,2490, 8001 MHz,,
29:25.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,27.85,59,2490, 8001 MHz,,
29:26.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.01,59,2490, 8001 MHz,,
29:27.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.05,60,2490, 8001 MHz,,
29:28.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.76,59,2490, 8001 MHz,,
29:29.5, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.07,60,2490, 8001 MHz,,
29:30.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,28.08,59,2490, 8001 MHz,,
29:31.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.25,59,2490, 8001 MHz,,
29:32.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 1710 MiB, 8188 MiB,29.5,60,2490, 8001 MHz,,
29:33.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 326 MiB, 8188 MiB,29.51,59,2490, 8001 MHz,,
29:34.6, NVIDIA GeForce RTX 4060 Laptop GPU,1%,0%, 324 MiB, 8188 MiB,23.32,58,2490, 8001 MHz,,
29:35.6, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 332 MiB, 8188 MiB,23.51,58,2490, 8001 MHz,,
29:36.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,57.67,65,2490, 7001 MHz,,
29:37.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,9%, 1872 MiB, 8188 MiB,84.87,72,2490, 8001 MHz,,
29:38.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,8%, 1872 MiB, 8188 MiB,83.04,72,2490, 8001 MHz,,
29:39.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,9%, 1872 MiB, 8188 MiB,84.64,73,2490, 8001 MHz,,
29:40.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,7%, 1872 MiB, 8188 MiB,82.96,73,2490, 8001 MHz,,
29:41.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,83.77,73,2490, 8001 MHz,,
29:42.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,4%, 1872 MiB, 8188 MiB,76.05,71,2490, 8001 MHz,,
29:43.6, NVIDIA GeForce RTX 4060 Laptop GPU,100%,4%, 1872 MiB, 8188 MiB,73.43,73,2490, 8001 MHz,,
29:44.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,75.57,72,2490, 8001 MHz,,
29:45.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,7%, 1872 MiB, 8188 MiB,70.82,74,2490, 8001 MHz,,
29:46.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,8%, 1872 MiB, 8188 MiB,84.46,74,2490, 8001 MHz,,
29:47.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,9%, 1872 MiB, 8188 MiB,85.1,75,2490, 8001 MHz,,
29:48.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,8%, 1872 MiB, 8188 MiB,84.37,74,2490, 8001 MHz,,
29:49.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 1872 MiB, 8188 MiB,84.55,75,2490, 8001 MHz,,
29:50.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,77.94,74,2490, 8001 MHz,,
29:51.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,4%, 1872 MiB, 8188 MiB,74.02,74,2490, 8001 MHz,,
29:52.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,76.03,74,2490, 8001 MHz,,
29:53.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,7%, 1872 MiB, 8188 MiB,78.77,76,2490, 8001 MHz,,
29:54.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,9%, 1872 MiB, 8188 MiB,86.4,76,2475, 8001 MHz,,
29:55.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,11%, 1872 MiB, 8188 MiB,84.37,77,2475, 8001 MHz,,
29:56.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,10%, 1872 MiB, 8188 MiB,85.85,77,2475, 8001 MHz,,
29:57.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,9%, 1872 MiB, 8188 MiB,84.92,77,2475, 8001 MHz,,
29:58.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,82.12,75,2475, 8001 MHz,,
29:59.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,74.32,75,2475, 8001 MHz,,
30:00.7, NVIDIA GeForce RTX 4060 Laptop GPU,100%,5%, 1872 MiB, 8188 MiB,77.07,75,2475, 8001 MHz,,
30:01.7, NVIDIA GeForce RTX 4060 Laptop GPU,92%,4%, 321 MiB, 8188 MiB,76.06,70,2490, 8001 MHz,,
30:02.7, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 324 MiB, 8188 MiB,28.91,65,2490, 8001 MHz,,
30:03.8, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 332 MiB, 8188 MiB,22.52,64,2250, 8001 MHz,,
30:04.8, NVIDIA GeForce RTX 4060 Laptop GPU,12%,0%, 990 MiB, 8188 MiB,20.95,63,2250, 8001 MHz,,
30:05.8, NVIDIA GeForce RTX 4060 Laptop GPU,24%,1%, 1561 MiB, 8188 MiB,21.79,63,2250, 8001 MHz,,
30:06.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,72.47,74,2490, 8001 MHz,,
30:07.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.76,76,2475, 8001 MHz,,
30:08.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.98,76,2475, 8001 MHz,,
30:09.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.66,77,2475, 8001 MHz,,
30:10.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.75,77,2475, 8001 MHz,,
30:11.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.72,77,2475, 8001 MHz,,
30:12.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.91,77,2475, 8001 MHz,,
30:13.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.6,77,2475, 8001 MHz,,
30:14.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.39,77,2475, 8001 MHz,,
30:15.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.43,77,2475, 8001 MHz,,
30:16.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2263 MiB, 8188 MiB,78.43,77,2475, 8001 MHz,,
30:17.8, NVIDIA GeForce RTX 4060 Laptop GPU,1%,0%, 2262 MiB, 8188 MiB,69.99,72,2490, 8001 MHz,,
30:18.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,73.56,78,2475, 8001 MHz,,
30:19.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.68,78,2475, 8001 MHz,,
30:20.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.36,78,2475, 8001 MHz,,
30:21.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.36,78,2475, 8001 MHz,,
30:22.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.35,78,2475, 8001 MHz,,
30:23.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.44,78,2475, 8001 MHz,,
30:24.8, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.16,78,2475, 8001 MHz,,
30:25.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,78.88,78,2475, 8001 MHz,,
30:26.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,78.96,79,2475, 8001 MHz,,
30:27.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,78.96,79,2475, 8001 MHz,,
30:28.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.01,79,2475, 8001 MHz,,
30:29.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.7,79,2475, 8001 MHz,,
30:30.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,80.19,79,2475, 8001 MHz,,
30:31.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.86,79,2475, 8001 MHz,,
30:32.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.78,79,2475, 8001 MHz,,
30:33.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.8,79,2475, 8001 MHz,,
30:34.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.88,80,2475, 8001 MHz,,
30:35.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.72,80,2475, 8001 MHz,,
30:36.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.36,80,2475, 8001 MHz,,
30:37.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.35,80,2475, 8001 MHz,,
30:38.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2262 MiB, 8188 MiB,79.34,80,2475, 8001 MHz,,
30:39.9, NVIDIA GeForce RTX 4060 Laptop GPU,100%,6%, 2246 MiB, 8188 MiB,79.41,80,2475, 8001 MHz,,
30:41.0, NVIDIA GeForce RTX 4060 Laptop GPU,6%,0%, 324 MiB, 8188 MiB,42.75,68,2490, 8001 MHz,,
30:42.0, NVIDIA GeForce RTX 4060 Laptop GPU,0%,0%, 324 MiB, 8188 MiB,24.2,67,2490, 8001 MHz,,
30:43.0, NVIDIA GeForce RTX 4060 Laptop GPU,2%,0%, 324 MiB, 8188 MiB,21.35,66,2250, 8001 MHz,,
30:44.0, NVIDIA GeForce RTX 4060 Laptop GPU,24%,4%, 1559 MiB, 8188 MiB,22.29,66,2250, 7001 MHz,,
30:45.0, NVIDIA GeForce RTX 4060 Laptop GPU,15%,1%, 1588 MiB, 8188 MiB,22.3,65,2250, 8001 MHz,,
30:46.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2257 MiB, 8188 MiB,28.86,67,2490, 8001 MHz,,
30:47.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2287 MiB, 8188 MiB,29.07,67,2490, 8001 MHz,,
30:48.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2287 MiB, 8188 MiB,29.33,67,2490, 8001 MHz,,
30:49.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2287 MiB, 8188 MiB,29.14,66,2490, 8001 MHz,,
30:50.0, NVIDIA GeForce RTX 4060 Laptop GPU,94%,2%, 2263 MiB, 8188 MiB,30.7,71,2490, 8001 MHz,,
30:51.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,29.17,66,2490, 8001 MHz,,
30:52.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,29.21,66,2490, 8001 MHz,,
30:53.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,30.86,66,2490, 8001 MHz,,
30:54.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,29.42,65,2490, 8001 MHz,,
30:55.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,30.76,65,2490, 8001 MHz,,
30:56.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,30.52,65,2490, 8001 MHz,,
30:57.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,29.05,65,2490, 8001 MHz,,
30:58.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,30.51,65,2490, 8001 MHz,,
30:59.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,28.68,65,2490, 8001 MHz,,
31:00.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,2%, 2263 MiB, 8188 MiB,45.28,65,2490, 8001 MHz,,
31:01.0, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,28.89,65,2490, 8001 MHz,,
31:02.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,28.83,65,2490, 8001 MHz,,
31:03.1, NVIDIA GeForce RTX 4060 Laptop GPU,100%,0%, 2263 MiB, 8188 MiB,34.47,65,2490, 8001 MHz,,
