timestamp, temperature.gpu, power.draw [W], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks.current.sm [MHz], clocks_event_reasons.active
2026/05/01 20:29:49.860, 86, 85.06 W, 77 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:29:50.360, 86, 82.99 W, 84 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:29:50.876, 87, 81.54 W, 73 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:29:51.376, 87, 82.06 W, 77 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000024
2026/05/01 20:29:51.879, 87, 83.08 W, 79 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:29:52.394, 86, 82.32 W, 79 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:29:52.896, 86, 81.09 W, 76 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:29:53.398, 86, 80.50 W, 76 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:29:53.914, 87, 80.55 W, 76 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:29:54.427, 86, 80.48 W, 77 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:29:54.941, 86, 80.20 W, 71 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000020
2026/05/01 20:29:55.445, 87, 80.20 W, 68 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:29:55.950, 86, 81.38 W, 68 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000020
2026/05/01 20:29:56.460, 81, 56.80 W, 23 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:29:56.971, 87, 84.30 W, 72 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 20:29:57.481, 86, 79.60 W, 88 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:29:57.990, 87, 83.32 W, 83 %, 2295 MHz, 8001 MHz, 2295 MHz, 0x0000000000000020
2026/05/01 20:29:58.496, 87, 83.73 W, 85 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:29:59.011, 87, 84.16 W, 83 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:29:59.513, 86, 83.19 W, 84 %, 2295 MHz, 8001 MHz, 2295 MHz, 0x0000000000000020
2026/05/01 20:30:00.014, 86, 81.47 W, 82 %, 2295 MHz, 8001 MHz, 2295 MHz, 0x0000000000000020
2026/05/01 20:30:00.529, 87, 79.08 W, 78 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:01.032, 87, 83.63 W, 83 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:01.533, 86, 81.32 W, 82 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:02.038, 87, 85.13 W, 81 %, 2325 MHz, 8001 MHz, 2325 MHz, 0x0000000000000020
2026/05/01 20:30:02.547, 85, 78.58 W, 79 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:30:03.053, 87, 81.12 W, 82 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:30:03.561, 87, 82.15 W, 82 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:04.071, 87, 82.42 W, 87 %, 2235 MHz, 8001 MHz, 2235 MHz, 0x0000000000000020
2026/05/01 20:30:04.581, 85, 81.02 W, 90 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:05.091, 87, 82.70 W, 85 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:30:05.591, 87, 84.58 W, 80 %, 2175 MHz, 8001 MHz, 2175 MHz, 0x0000000000000020
2026/05/01 20:30:06.097, 79, 77.72 W, 12 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:06.611, 85, 72.66 W, 59 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:07.126, 87, 82.25 W, 72 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:07.641, 87, 82.31 W, 68 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 20:30:08.157, 87, 86.50 W, 86 %, 2250 MHz, 8001 MHz, 2250 MHz, 0x0000000000000020
2026/05/01 20:30:08.658, 87, 83.07 W, 86 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:30:09.173, 87, 81.87 W, 84 %, 2250 MHz, 8001 MHz, 2250 MHz, 0x0000000000000020
2026/05/01 20:30:09.688, 86, 82.53 W, 88 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:10.192, 86, 83.05 W, 86 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:30:10.705, 86, 82.26 W, 85 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:30:11.210, 87, 81.44 W, 82 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:30:11.711, 86, 81.83 W, 83 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:30:12.222, 87, 82.21 W, 79 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:30:12.732, 87, 81.61 W, 78 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:30:13.242, 86, 81.49 W, 78 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:30:13.752, 86, 82.78 W, 76 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:30:14.255, 87, 80.62 W, 77 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:30:14.759, 87, 81.33 W, 74 %, 2400 MHz, 8001 MHz, 2400 MHz, 0x0000000000000020
2026/05/01 20:30:15.274, 87, 81.42 W, 70 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:30:15.775, 82, 75.49 W, 19 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:16.276, 85, 67.70 W, 57 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:16.791, 84, 69.23 W, 54 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:17.292, 85, 71.10 W, 56 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:17.795, 85, 71.87 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:18.296, 85, 71.22 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:18.806, 84, 67.62 W, 51 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:19.312, 85, 66.80 W, 52 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:19.822, 80, 56.06 W, 43 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:20.332, 82, 61.33 W, 46 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:20.842, 82, 59.23 W, 36 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:21.352, 83, 65.97 W, 51 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:21.864, 83, 64.18 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:22.365, 83, 76.83 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:22.866, 83, 66.16 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:23.379, 82, 65.59 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:23.891, 83, 65.61 W, 51 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:24.407, 82, 64.92 W, 48 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:24.921, 82, 65.49 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:25.435, 82, 59.84 W, 48 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:25.949, 84, 67.14 W, 54 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:26.463, 84, 57.82 W, 43 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:26.972, 84, 70.03 W, 56 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:27.483, 83, 70.67 W, 58 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:27.992, 84, 69.51 W, 58 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:28.493, 84, 66.67 W, 54 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:28.993, 84, 68.14 W, 54 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:29.494, 84, 71.83 W, 58 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:30.007, 84, 70.23 W, 56 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:30.510, 85, 69.94 W, 59 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:31.025, 85, 75.42 W, 60 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:31.539, 86, 81.55 W, 66 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:32.041, 85, 78.81 W, 64 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:32.542, 86, 79.89 W, 67 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:33.045, 79, 75.67 W, 23 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:33.547, 84, 62.76 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:34.062, 86, 77.04 W, 69 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:34.568, 86, 85.94 W, 74 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 20:30:35.073, 87, 86.65 W, 74 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:30:35.583, 87, 83.94 W, 72 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 20:30:36.093, 87, 90.62 W, 69 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 20:30:36.603, 86, 85.65 W, 72 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000024
2026/05/01 20:30:37.113, 87, 85.76 W, 75 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 20:30:37.615, 87, 84.93 W, 72 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:30:38.115, 87, 84.52 W, 80 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:30:38.618, 87, 82.99 W, 73 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000024
2026/05/01 20:30:39.122, 87, 81.10 W, 77 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:30:39.636, 86, 82.33 W, 75 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:30:40.150, 86, 81.50 W, 73 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:30:40.665, 86, 82.39 W, 76 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:30:41.167, 87, 77.73 W, 64 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:41.669, 86, 46.26 W, 70 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:42.174, 86, 79.55 W, 70 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:42.684, 87, 79.49 W, 69 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000020
2026/05/01 20:30:43.194, 87, 82.06 W, 70 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000020
2026/05/01 20:30:43.704, 86, 77.25 W, 64 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:44.214, 86, 78.02 W, 62 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:44.724, 86, 81.21 W, 68 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:45.225, 86, 79.56 W, 61 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:45.727, 85, 73.63 W, 57 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:46.228, 86, 76.38 W, 61 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:46.734, 79, 75.32 W, 24 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:47.235, 85, 70.97 W, 56 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:47.736, 87, 83.67 W, 72 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:30:48.244, 86, 79.07 W, 75 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:30:48.758, 87, 78.39 W, 76 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:30:49.273, 86, 78.54 W, 76 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:30:49.773, 86, 78.51 W, 78 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:30:50.274, 87, 78.39 W, 76 %, 2310 MHz, 8001 MHz, 2310 MHz, 0x0000000000000020
2026/05/01 20:30:50.774, 87, 80.57 W, 79 %, 2325 MHz, 8001 MHz, 2325 MHz, 0x0000000000000020
2026/05/01 20:30:51.284, 87, 79.14 W, 79 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:51.785, 87, 79.48 W, 81 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:52.294, 87, 79.03 W, 76 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:30:52.799, 86, 79.66 W, 81 %, 2325 MHz, 8001 MHz, 2325 MHz, 0x0000000000000020
2026/05/01 20:30:53.304, 86, 77.56 W, 74 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000020
2026/05/01 20:30:53.807, 86, 79.63 W, 64 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:54.307, 87, 78.66 W, 64 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:54.810, 86, 77.52 W, 61 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:55.325, 86, 76.49 W, 59 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:55.841, 87, 77.75 W, 60 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:56.355, 87, 81.73 W, 67 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 20:30:56.870, 87, 79.40 W, 73 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:30:57.371, 87, 83.17 W, 71 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:30:57.881, 86, 79.70 W, 76 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:30:58.385, 87, 82.74 W, 72 %, 2400 MHz, 8001 MHz, 2400 MHz, 0x0000000000000020
2026/05/01 20:30:58.895, 86, 81.02 W, 75 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:30:59.395, 86, 80.08 W, 72 %, 2280 MHz, 8001 MHz, 2280 MHz, 0x0000000000000020
2026/05/01 20:30:59.905, 86, 74.47 W, 68 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:31:00.415, 87, 81.11 W, 66 %, 2400 MHz, 8001 MHz, 2400 MHz, 0x0000000000000020
2026/05/01 20:31:00.929, 87, 80.69 W, 71 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000020
2026/05/01 20:31:01.430, 87, 80.42 W, 69 %, 2400 MHz, 8001 MHz, 2400 MHz, 0x0000000000000020
2026/05/01 20:31:01.944, 87, 79.33 W, 72 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:31:02.444, 87, 80.45 W, 69 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:31:02.956, 87, 78.78 W, 67 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000020
2026/05/01 20:31:03.471, 86, 78.30 W, 62 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:03.972, 86, 77.50 W, 62 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:04.475, 85, 72.58 W, 56 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:04.988, 85, 74.09 W, 57 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:05.491, 85, 72.13 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:05.996, 86, 76.82 W, 61 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:06.504, 85, 74.67 W, 59 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:07.005, 85, 73.64 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:07.506, 85, 72.36 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:08.016, 85, 70.51 W, 51 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:08.524, 80, 49.82 W, 38 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:09.039, 82, 59.31 W, 41 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:09.555, 83, 65.55 W, 45 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:10.068, 83, 63.88 W, 45 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:10.572, 83, 64.38 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:11.073, 83, 63.41 W, 46 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:11.576, 83, 63.49 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:12.077, 83, 64.02 W, 46 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:12.593, 82, 62.77 W, 40 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:13.095, 83, 63.40 W, 49 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:13.604, 83, 65.65 W, 44 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:14.105, 83, 64.92 W, 48 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:14.606, 83, 65.23 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:15.116, 83, 65.82 W, 45 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:15.619, 83, 68.10 W, 46 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:16.125, 84, 66.94 W, 48 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:16.639, 82, 65.64 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:17.153, 79, 61.62 W, 14 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:17.668, 81, 60.21 W, 45 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:18.168, 84, 69.84 W, 60 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:18.683, 86, 83.52 W, 70 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:19.196, 87, 87.43 W, 72 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000004
2026/05/01 20:31:19.710, 87, 87.58 W, 72 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000004
2026/05/01 20:31:20.211, 86, 84.84 W, 72 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:31:20.725, 86, 83.53 W, 73 %, 2415 MHz, 8001 MHz, 2415 MHz, 0x0000000000000020
2026/05/01 20:31:21.226, 86, 82.58 W, 68 %, 2445 MHz, 8001 MHz, 2445 MHz, 0x0000000000000020
2026/05/01 20:31:21.731, 85, 80.59 W, 62 %, 2430 MHz, 8001 MHz, 2430 MHz, 0x0000000000000020
2026/05/01 20:31:22.236, 87, 83.50 W, 79 %, 2325 MHz, 8001 MHz, 2325 MHz, 0x0000000000000020
2026/05/01 20:31:22.742, 87, 83.29 W, 78 %, 2355 MHz, 8001 MHz, 2355 MHz, 0x0000000000000020
2026/05/01 20:31:23.247, 87, 82.65 W, 80 %, 2340 MHz, 8001 MHz, 2340 MHz, 0x0000000000000020
2026/05/01 20:31:23.756, 86, 81.43 W, 70 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:31:24.257, 86, 80.51 W, 76 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:31:24.771, 86, 80.64 W, 75 %, 2385 MHz, 8001 MHz, 2385 MHz, 0x0000000000000020
2026/05/01 20:31:25.285, 85, 74.03 W, 63 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000020
2026/05/01 20:31:25.785, 87, 83.57 W, 77 %, 2370 MHz, 8001 MHz, 2370 MHz, 0x0000000000000020
2026/05/01 20:31:26.298, 87, 78.70 W, 78 %, 2295 MHz, 8001 MHz, 2295 MHz, 0x0000000000000020
2026/05/01 20:31:26.813, 81, 34.06 W, 12 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:27.328, 83, 62.58 W, 42 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:27.835, 83, 64.35 W, 50 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:28.336, 84, 68.72 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:28.837, 84, 68.04 W, 51 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:29.347, 83, 67.97 W, 52 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:29.857, 84, 71.08 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:30.359, 85, 71.79 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:30.862, 84, 74.80 W, 57 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:31.367, 85, 73.73 W, 57 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:31.879, 84, 72.58 W, 54 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:32.394, 85, 69.18 W, 55 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:32.904, 80, 69.00 W, 13 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:33.417, 81, 54.42 W, 40 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:33.933, 82, 60.61 W, 47 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:34.447, 82, 65.29 W, 48 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:34.949, 82, 65.07 W, 48 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:35.464, 83, 65.75 W, 52 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:35.980, 83, 67.98 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:36.487, 83, 67.15 W, 52 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:36.987, 83, 68.02 W, 54 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:37.488, 82, 67.56 W, 52 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:37.998, 83, 70.90 W, 53 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:38.507, 84, 72.38 W, 57 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:39.011, 84, 73.05 W, 52 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
2026/05/01 20:31:39.512, 84, 72.97 W, 59 %, 2475 MHz, 8001 MHz, 2475 MHz, 0x0000000000000000
