timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 14:24:13.317, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 490 MiB, 10.95 W, 54, 450 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:24:13.817, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 490 MiB, 10.83 W, 54, 285 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:24:14.319, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 490 MiB, 10.83 W, 54, 285 MHz, 6001 MHz, 0x0000000000000001
2026/05/01 14:24:14.829, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 490 MiB, 5.28 W, 53, 210 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:24:15.332, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 490 MiB, 5.28 W, 53, 210 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:24:15.833, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 490 MiB, 7.32 W, 53, 210 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:24:16.348, NVIDIA GeForce RTX 4060 Laptop GPU, 44 %, 8 %, 1274 MiB, 5.74 W, 53, 285 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:24:16.849, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1274 MiB, 4.21 W, 53, 285 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:24:17.356, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 63 %, 1359 MiB, 6.22 W, 53, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:24:17.865, NVIDIA GeForce RTX 4060 Laptop GPU, 95 %, 13 %, 892 MiB, 41.33 W, 57, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:18.373, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1528 MiB, 23.43 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:18.880, NVIDIA GeForce RTX 4060 Laptop GPU, 6 %, 1 %, 1211 MiB, 23.33 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:19.385, NVIDIA GeForce RTX 4060 Laptop GPU, 27 %, 3 %, 1120 MiB, 23.24 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:19.888, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1120 MiB, 22.95 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:20.391, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1120 MiB, 22.62 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:20.893, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1120 MiB, 22.62 W, 55, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:21.399, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1120 MiB, 14.22 W, 53, 555 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:24:21.902, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1120 MiB, 14.22 W, 53, 555 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:24:22.409, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1120 MiB, 5.71 W, 53, 360 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:24:22.910, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1120 MiB, 5.71 W, 53, 360 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:24:23.414, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1505 MiB, 4.09 W, 52, 225 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:24:23.917, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1505 MiB, 19.61 W, 54, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:24:24.423, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 1543 MiB, 45.88 W, 58, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:24:24.934, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 1519 MiB, 72.58 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:25.435, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 1470 MiB, 58.80 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:25.937, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 8 %, 1530 MiB, 55.90 W, 61, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:26.440, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1525 MiB, 56.92 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:26.948, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 8 %, 1488 MiB, 58.51 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:27.455, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1488 MiB, 58.69 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:27.965, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1464 MiB, 58.44 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:28.469, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 1432 MiB, 58.09 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:28.974, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1432 MiB, 51.27 W, 57, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:29.490, NVIDIA GeForce RTX 4060 Laptop GPU, 52 %, 4 %, 1400 MiB, 36.49 W, 56, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:29.997, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 8 %, 1365 MiB, 40.67 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:30.500, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1363 MiB, 57.06 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:31.003, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1361 MiB, 58.59 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:31.506, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1361 MiB, 58.29 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:32.020, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1358 MiB, 58.37 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:32.524, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 1343 MiB, 58.76 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:33.032, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1332 MiB, 58.97 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:33.546, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1315 MiB, 58.51 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:34.053, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1293 MiB, 58.32 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:34.560, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 1257 MiB, 58.61 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:35.070, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1251 MiB, 59.31 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:35.574, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 8 %, 1247 MiB, 58.94 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:36.081, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1229 MiB, 58.34 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:36.585, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1229 MiB, 58.29 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:37.094, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1207 MiB, 58.78 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:37.602, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1177 MiB, 59.17 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:38.108, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 1140 MiB, 58.85 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:38.623, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1130 MiB, 58.46 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:39.125, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1103 MiB, 58.55 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:39.627, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1082 MiB, 59.20 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:40.128, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1042 MiB, 59.44 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:40.635, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1024 MiB, 58.73 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:41.137, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1024 MiB, 58.58 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:41.641, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 1009 MiB, 58.98 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:42.148, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 991 MiB, 59.28 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:42.658, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 8 %, 972 MiB, 59.03 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:43.166, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 972 MiB, 58.64 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:43.672, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 972 MiB, 58.46 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:44.178, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 972 MiB, 59.09 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:44.694, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 972 MiB, 59.28 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:45.199, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 972 MiB, 58.97 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:45.704, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 8 %, 148 MiB, 58.63 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:46.219, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 130 MiB, 49.09 W, 58, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:46.732, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 130 MiB, 32.93 W, 57, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:47.239, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 154 MiB, 23.02 W, 57, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:47.748, NVIDIA GeForce RTX 4060 Laptop GPU, 4 %, 0 %, 328 MiB, 23.68 W, 57, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:48.249, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 626 MiB, 21.79 W, 56, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:24:48.749, NVIDIA GeForce RTX 4060 Laptop GPU, 5 %, 1 %, 1452 MiB, 20.63 W, 56, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 14:24:49.253, NVIDIA GeForce RTX 4060 Laptop GPU, 69 %, 8 %, 1653 MiB, 49.20 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:49.758, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1653 MiB, 25.96 W, 58, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:50.268, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1653 MiB, 22.74 W, 57, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:50.784, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1805 MiB, 22.81 W, 57, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:51.293, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 10 %, 1799 MiB, 51.92 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:51.794, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 10 %, 1799 MiB, 55.65 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:52.303, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 11 %, 1794 MiB, 56.53 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:52.812, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 11 %, 1763 MiB, 56.49 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:53.322, NVIDIA GeForce RTX 4060 Laptop GPU, 92 %, 11 %, 1814 MiB, 48.59 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:53.829, NVIDIA GeForce RTX 4060 Laptop GPU, 67 %, 9 %, 1909 MiB, 53.59 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:54.337, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 11 %, 1909 MiB, 57.85 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:54.841, NVIDIA GeForce RTX 4060 Laptop GPU, 80 %, 9 %, 1897 MiB, 54.42 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:55.353, NVIDIA GeForce RTX 4060 Laptop GPU, 81 %, 8 %, 1887 MiB, 51.51 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:55.861, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 10 %, 1887 MiB, 52.56 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:56.371, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 11 %, 1867 MiB, 56.02 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:56.883, NVIDIA GeForce RTX 4060 Laptop GPU, 92 %, 11 %, 1867 MiB, 59.41 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:57.386, NVIDIA GeForce RTX 4060 Laptop GPU, 92 %, 11 %, 1837 MiB, 59.63 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:57.893, NVIDIA GeForce RTX 4060 Laptop GPU, 85 %, 11 %, 1837 MiB, 59.83 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:58.403, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 11 %, 1819 MiB, 60.22 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:58.913, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 11 %, 1787 MiB, 59.72 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:59.413, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 11 %, 1771 MiB, 59.91 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:24:59.919, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 11 %, 2098 MiB, 59.52 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:00.425, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 11 %, 1764 MiB, 59.12 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:00.933, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 11 %, 1749 MiB, 60.10 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:01.439, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 12 %, 1749 MiB, 61.15 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:01.946, NVIDIA GeForce RTX 4060 Laptop GPU, 3 %, 0 %, 1733 MiB, 57.96 W, 63, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:02.449, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 11 %, 1733 MiB, 54.49 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:02.951, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 9 %, 1723 MiB, 51.59 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:03.453, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 8 %, 1675 MiB, 53.58 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:03.954, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 11 %, 1667 MiB, 53.26 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:04.466, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 12 %, 1667 MiB, 55.95 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:04.967, NVIDIA GeForce RTX 4060 Laptop GPU, 87 %, 11 %, 1659 MiB, 59.67 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:05.476, NVIDIA GeForce RTX 4060 Laptop GPU, 85 %, 12 %, 1650 MiB, 60.09 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:05.983, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 12 %, 1650 MiB, 60.58 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:06.485, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 11 %, 1641 MiB, 60.34 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:06.985, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 11 %, 1628 MiB, 60.82 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:07.487, NVIDIA GeForce RTX 4060 Laptop GPU, 87 %, 11 %, 1631 MiB, 60.50 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:07.987, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 12 %, 1661 MiB, 60.06 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:08.488, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 11 %, 1661 MiB, 59.48 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:08.996, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 11 %, 1650 MiB, 60.24 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:09.503, NVIDIA GeForce RTX 4060 Laptop GPU, 93 %, 12 %, 1641 MiB, 61.20 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:10.003, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 12 %, 1661 MiB, 60.68 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:10.513, NVIDIA GeForce RTX 4060 Laptop GPU, 87 %, 10 %, 1650 MiB, 60.57 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:11.015, NVIDIA GeForce RTX 4060 Laptop GPU, 85 %, 9 %, 1641 MiB, 55.78 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:11.517, NVIDIA GeForce RTX 4060 Laptop GPU, 87 %, 9 %, 1628 MiB, 52.70 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:12.018, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 10 %, 1628 MiB, 54.31 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:12.520, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 11 %, 1606 MiB, 57.62 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:13.024, NVIDIA GeForce RTX 4060 Laptop GPU, 92 %, 11 %, 1576 MiB, 60.35 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:13.526, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 11 %, 1648 MiB, 60.08 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:14.028, NVIDIA GeForce RTX 4060 Laptop GPU, 90 %, 12 %, 1637 MiB, 60.41 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:14.540, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 11 %, 1628 MiB, 60.98 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:15.049, NVIDIA GeForce RTX 4060 Laptop GPU, 88 %, 12 %, 1628 MiB, 60.61 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:15.551, NVIDIA GeForce RTX 4060 Laptop GPU, 85 %, 11 %, 1648 MiB, 60.27 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:16.052, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 12 %, 1661 MiB, 59.71 W, 65, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:16.555, NVIDIA GeForce RTX 4060 Laptop GPU, 91 %, 12 %, 1650 MiB, 59.83 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:17.055, NVIDIA GeForce RTX 4060 Laptop GPU, 89 %, 11 %, 1650 MiB, 60.42 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:17.558, NVIDIA GeForce RTX 4060 Laptop GPU, 92 %, 12 %, 1641 MiB, 61.23 W, 67, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:18.059, NVIDIA GeForce RTX 4060 Laptop GPU, 32 %, 7 %, 137 MiB, 55.43 W, 62, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:18.569, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 130 MiB, 38.81 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:19.077, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 568 MiB, 23.12 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:19.583, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1224 MiB, 23.15 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:20.090, NVIDIA GeForce RTX 4060 Laptop GPU, 77 %, 15 %, 1350 MiB, 30.77 W, 60, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 14:25:20.591, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 22.06 W, 59, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:21.098, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 22.83 W, 59, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:21.604, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 23.45 W, 59, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:22.111, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 23.45 W, 59, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:22.626, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 21.34 W, 59, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:25:23.132, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 21.34 W, 59, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 14:25:23.637, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 6.18 W, 57, 435 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:25:24.142, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 1350 MiB, 6.18 W, 57, 435 MHz, 810 MHz, 0x0000000000000001
2026/05/01 14:25:24.645, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 27 %, 1475 MiB, 5.39 W, 56, 255 MHz, 405 MHz, 0x0000000000000001
2026/05/01 14:25:25.147, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1471 MiB, 68.15 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:25.659, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 14 %, 1148 MiB, 68.54 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:26.170, NVIDIA GeForce RTX 4060 Laptop GPU, 94 %, 26 %, 1341 MiB, 65.47 W, 64, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:26.673, NVIDIA GeForce RTX 4060 Laptop GPU, 41 %, 5 %, 1425 MiB, 52.65 W, 60, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:27.177, NVIDIA GeForce RTX 4060 Laptop GPU, 95 %, 15 %, 1637 MiB, 53.20 W, 66, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 14:25:27.678, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 15 %, 1696 MiB, 64.23 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
