timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 15:23:56.807, NVIDIA GeForce RTX 4060 Laptop GPU, 4 %, 0 %, 1014 MiB, 19.43 W, 49, 2250 MHz, 8001 MHz, 0x0000000000000001
2026/05/01 15:23:57.309, NVIDIA GeForce RTX 4060 Laptop GPU, 5 %, 0 %, 1172 MiB, 19.64 W, 49, 2250 MHz, 7001 MHz, 0x0000000000000001
2026/05/01 15:23:57.809, NVIDIA GeForce RTX 4060 Laptop GPU, 95 %, 3 %, 1786 MiB, 31.24 W, 51, 2505 MHz, 7001 MHz, 0x0000000000000000
2026/05/01 15:23:58.312, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 29.66 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:58.820, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 3 %, 1786 MiB, 31.26 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:59.327, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.86 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:23:59.828, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.97 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:00.330, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.84 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:00.837, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.78 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:01.341, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.80 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:01.851, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.60 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:02.358, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.48 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:02.859, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.67 W, 51, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:03.365, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 2 %, 1786 MiB, 30.68 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:03.873, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.61 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:04.377, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.84 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:04.880, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.81 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:05.390, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.67 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:05.893, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.81 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:06.394, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.84 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:06.895, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.56 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:07.397, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.61 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:07.899, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.86 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:08.408, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.84 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:08.909, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.79 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:09.419, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.95 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:09.931, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.32 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:10.439, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 29.98 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:10.940, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.80 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:11.442, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.04 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:11.942, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.07 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:12.444, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.94 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:12.945, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.96 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:13.454, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.90 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:13.962, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.73 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:14.464, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.70 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:14.966, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.98 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:15.475, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.01 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:15.976, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 3 %, 1786 MiB, 31.18 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:16.477, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 31.09 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:16.986, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.97 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:17.493, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.83 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:17.994, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.93 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:18.502, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.80 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:19.010, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.73 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:19.512, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.91 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:20.015, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.06 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:20.522, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.97 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:21.026, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.00 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:21.535, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.25 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:22.043, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 31.08 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:22.546, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.98 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:23.048, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.11 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:23.549, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.24 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:24.059, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.19 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:24.560, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 3 %, 1786 MiB, 30.99 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:25.063, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 31.01 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:25.572, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 2 %, 1786 MiB, 30.75 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:26.073, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.66 W, 52, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:26.582, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.86 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:27.090, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.09 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:27.591, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 3 %, 1786 MiB, 31.19 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:28.093, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 31.26 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:28.602, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 3 %, 1786 MiB, 31.11 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:29.102, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 2 %, 1786 MiB, 30.78 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:29.603, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 3 %, 1786 MiB, 30.95 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:30.109, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 31.06 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:30.610, NVIDIA GeForce RTX 4060 Laptop GPU, 96 %, 2 %, 1786 MiB, 30.80 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:31.111, NVIDIA GeForce RTX 4060 Laptop GPU, 97 %, 2 %, 1786 MiB, 30.78 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:31.613, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 31.07 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:24:32.122, NVIDIA GeForce RTX 4060 Laptop GPU, 98 %, 2 %, 1786 MiB, 30.98 W, 53, 2505 MHz, 8001 MHz, 0x0000000000000000
