timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.graphics [MHz], clocks.current.memory [MHz], clocks_event_reasons.active
2026/05/01 15:09:11.781, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3669 MiB, 82.54 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:12.288, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 81.03 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:12.795, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 83.54 W, 71, 2460 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:13.296, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 89.71 W, 71, 2460 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:13.806, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 90.86 W, 68, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:14.311, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 83.31 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:14.814, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 3669 MiB, 80.45 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:15.315, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 82.79 W, 70, 2475 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:15.815, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 7 %, 3669 MiB, 89.08 W, 72, 2460 MHz, 8001 MHz, 0x0000000000000004
2026/05/01 15:09:16.317, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 91.86 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:16.822, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 84.38 W, 69, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:17.332, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 5 %, 3669 MiB, 80.27 W, 70, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:17.835, NVIDIA GeForce RTX 4060 Laptop GPU, 100 %, 6 %, 471 MiB, 82.47 W, 71, 2490 MHz, 8001 MHz, 0x0000000000000000
2026/05/01 15:09:18.337, NVIDIA GeForce RTX 4060 Laptop GPU, 0 %, 0 %, 446 MiB, 60.19 W, 58, 2490 MHz, 8001 MHz, 0x0000000000000000
